drugbank_id,drug_name,type,drug_FDA,uniprot_id,target_name,gene_name
DB07119,1-CHLORO-6-(4-HYDROXYPHENYL)-2-NAPHTHOL,small molecule,experimental,Q92731,Estrogen receptor beta,ESR2
DB07120,"3-Carbamimidamido-1,1-diphenylurea",small molecule,experimental,P00734,Prothrombin,F2
DB07121,"4-({4-[(4-AMINOBUT-2-YNYL)OXY]PHENYL}SULFONYL)-N-HYDROXY-2,2-DIMETHYLTHIOMORPHOLINE-3-CARBOXAMIDE",small molecule,experimental,P78536,Disintegrin and metalloproteinase domain-containing protein 17,ADAM17
DB07122,1-[4-(2-oxo-2-phenylethyl)phenyl]guanidine,small molecule,experimental,P00749,Urokinase-type plasminogen activator,PLAU
DB07124,"(2S)-1-(6H-INDOL-3-YL)-3-{[5-(7H-PYRAZOLO[3,4-C]PYRIDIN-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE",small molecule,experimental,P17612,cAMP-dependent protein kinase catalytic subunit alpha,PRKACA
DB07125,"4-(6-{[(1R)-1-(hydroxymethyl)propyl]amino}imidazo[1,2-b]pyridazin-3-yl)benzoic acid",small molecule,experimental,O43293,Death-associated protein kinase 3,DAPK3
DB07126,O6-CYCLOHEXYLMETHOXY-2-(4'-SULPHAMOYLANILINO) PURINE,small molecule,experimental,P20248,Cyclin-A2,CCNA2
DB07126,O6-CYCLOHEXYLMETHOXY-2-(4'-SULPHAMOYLANILINO) PURINE,small molecule,experimental,P24941,Cyclin-dependent kinase 2,CDK2
DB07127,"{4-[2,2-BIS(5-METHYL-1,2,4-OXADIAZOL-3-YL)-3-PHENYLPROPYL]PHENYL}SULFAMIC ACID",small molecule,experimental,P23467,Receptor-type tyrosine-protein phosphatase beta,PTPRB
DB07128,"N7-BUTYL-N2-(5-CHLORO-2-METHYLPHENYL)-5-METHYL[1,2,4]TRIAZOLO[1,5-A]PYRIMIDINE-2,7-DIAMINE",small molecule,experimental,P00734,Prothrombin,F2
DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",small molecule,experimental,P00749,Urokinase-type plasminogen activator,PLAU
DB07130,4-BROMO-3-(CARBOXYMETHOXY)-5-PHENYLTHIOPHENE-2-CARBOXYLIC ACID,small molecule,experimental,P18031,Tyrosine-protein phosphatase non-receptor type 1,PTPN1
DB07131,(S)-N-(4-carbamimidoylbenzyl)-1-(3-cyclohexylpropanoyl)pyrrolidine-2-carboxamide,small molecule,experimental,P07477,Trypsin-1,PRSS1
DB07131,(S)-N-(4-carbamimidoylbenzyl)-1-(3-cyclohexylpropanoyl)pyrrolidine-2-carboxamide,small molecule,experimental,P00734,Prothrombin,F2
DB07132,1-{2-OXO-3-[(1R)-1-(1H-PYRROL-2-YL)ETHYL]-2H-INDOL-5-YL}UREA,small molecule,experimental,O15530,3-phosphoinositide-dependent protein kinase 1,PDPK1
DB07133,D-phenylalanyl-N-(3-methylbenzyl)-L-prolinamide,small molecule,experimental,P00734,Prothrombin,F2
DB07134,"5-(4-CHLORO-5-PHENYL-3-THIENYL)-1,2,5-THIADIAZOLIDIN-3-ONE 1,1-DIOXIDE",small molecule,experimental,P18031,Tyrosine-protein phosphatase non-receptor type 1,PTPN1
DB07135,"(2S,3S)-3-AMINO-4-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-N,N-DIMETHYL-4-OXO-2-(TRANS-4-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-5-YLCYCLOHEXYL)BUTANAMIDE",small molecule,experimental,P27487,Dipeptidyl peptidase 4,DPP4
DB07136,BX-528,small molecule,experimental,P15086,Carboxypeptidase B,CPB1
DB07137,(2S)-N-[(3E)-5-Cyclopropyl-3H-pyrazol-3-ylidene]-2-[4-(2-oxo-1-imidazolidinyl)phenyl]propanamide,small molecule,experimental,P20248,Cyclin-A2,CCNA2
DB07137,(2S)-N-[(3E)-5-Cyclopropyl-3H-pyrazol-3-ylidene]-2-[4-(2-oxo-1-imidazolidinyl)phenyl]propanamide,small molecule,experimental,P24941,Cyclin-dependent kinase 2,CDK2
DB07138,Neflamapimod,small molecule,investigational,Q16539,Mitogen-activated protein kinase 14,MAPK14
DB07139,3-[5-(3-nitrophenyl)thiophen-2-yl]propanoic acid,small molecule,experimental,P15121,Aldose reductase,AKR1B1
DB07140,"5-[(3R)-3-(5-methoxybiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",small molecule,experimental,P00374,Dihydrofolate reductase,DHFR
DB07141,"5-[(3R)-3-(5-methoxy-4'-methylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",small molecule,experimental,P00374,Dihydrofolate reductase,DHFR
DB07142,"5-[(3R)-3-(5-methoxy-3',5'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",small molecule,experimental,P00374,Dihydrofolate reductase,DHFR
DB07143,D-phenylalanyl-N-benzyl-L-prolinamide,small molecule,experimental,P00734,Prothrombin,F2
DB07144,"5-[(3R)-3-(5-methoxy-2',6'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",small molecule,experimental,P00374,Dihydrofolate reductase,DHFR
DB07145,(2R)-N-HYDROXY-2-[(3S)-3-METHYL-3-{4-[(2-METHYLQUINOLIN-4-YL)METHOXY]PHENYL}-2-OXOPYRROLIDIN-1-YL]PROPANAMIDE,small molecule,experimental,P78536,Disintegrin and metalloproteinase domain-containing protein 17,ADAM17
DB07146,"2,3-DIPHENYL-N-(2-PIPERAZIN-1-YLETHYL)FURO[2,3-B]PYRIDIN-4-AMINE",small molecule,experimental,P06239,Tyrosine-protein kinase Lck,LCK
DB07147,"methyl (1R,2S)-2-(hydroxycarbamoyl)-1-{4-[(2-methylquinolin-4-yl)methoxy]benzyl}cyclopropanecarboxylate",small molecule,experimental,P78536,Disintegrin and metalloproteinase domain-containing protein 17,ADAM17
DB07148,"(6S)-1-chloro-3-[(4-fluorobenzyl)oxy]-6-(pyrrolidin-1-ylcarbonyl)pyrrolo[1,2-a]pyrazin-4(6H)-one",small molecule,experimental,P48147,Prolyl endopeptidase,PREP
DB07149,"(7S)-2-(2-aminopyrimidin-4-yl)-7-(2-fluoroethyl)-1,5,6,7-tetrahydro-4H-pyrrolo[3,2-c]pyridin-4-one",small molecule,experimental,P49841,Glycogen synthase kinase-3 beta,GSK3B
DB07150,4-(4-HYDROXYPHENYL)-1-NAPHTHALDEHYDE OXIME,small molecule,experimental,Q15788,Nuclear receptor coactivator 1,NCOA1
DB07150,4-(4-HYDROXYPHENYL)-1-NAPHTHALDEHYDE OXIME,small molecule,experimental,Q92731,Estrogen receptor beta,ESR2
DB07151,4-(4-hydroxy-3-methylphenyl)-6-phenylpyrimidin-2(5H)-one,small molecule,experimental,P11309,Serine/threonine-protein kinase pim-1,PIM1
DB07152,N-[4-(5-fluoro-6-methylpyridin-2-yl)-5-quinoxalin-6-yl-1H-imidazol-2-yl]acetamide,small molecule,experimental,P36897,TGF-beta receptor type-1,TGFBR1
DB07154,"(3R)-4-[(3R)-3-AMINO-4-(2,4,5-TRIFLUOROPHENYL)BUTANOYL]-3-METHYL-1,4-DIAZEPAN-2-ONE",small molecule,experimental,P27487,Dipeptidyl peptidase 4,DPP4
DB07156,"(4Z)-6-bromo-4-({[4-(pyrrolidin-1-ylmethyl)phenyl]amino}methylidene)isoquinoline-1,3(2H,4H)-dione",small molecule,experimental,P08069,Insulin-like growth factor 1 receptor,IGF1R
DB07157,"(5R,6S,8S)-8-[3-(AMINOMETHYL)PHENYL]-6-HYDROXY-5-ISOPROPYL-3-OXO-1-PHENYL-2,7-DIOXA-4-AZA-6-PHOSPHANONAN-9-OIC ACID 6-OXIDE",small molecule,experimental,P15086,Carboxypeptidase B,CPB1
DB07158,"5-ETHYL-3-METHYL-1,5-DIHYDRO-4H-PYRAZOLO[4,3-C]QUINOLIN-4-ONE",small molecule,experimental,O14757,Serine/threonine-protein kinase Chk1,CHEK1
DB07159,Tamatinib,small molecule,experimental,P43405,Tyrosine-protein kinase SYK,SYK
DB07160,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCINE",small molecule,experimental,P07858,Cathepsin B,CTSB
DB07161,5-phenyl-1H-indazol-3-amine,small molecule,experimental,O60674,Tyrosine-protein kinase JAK2,JAK2
DB07162,4-(3-amino-1H-indazol-5-yl)-N-tert-butylbenzenesulfonamide,small molecule,experimental,O60674,Tyrosine-protein kinase JAK2,JAK2
DB07163,5-[(2-AMINOETHYL)AMINO]-6-FLUORO-3-(1H-PYRROL-2-YL)BENZO[CD]INDOL-2(1H)-ONE,small molecule,experimental,P24941,Cyclin-dependent kinase 2,CDK2
DB07164,"N-cyclopropyl-4-pyrazolo[1,5-b]pyridazin-3-ylpyrimidin-2-amine",small molecule,experimental,P20248,Cyclin-A2,CCNA2
DB07164,"N-cyclopropyl-4-pyrazolo[1,5-b]pyridazin-3-ylpyrimidin-2-amine",small molecule,experimental,P24941,Cyclin-dependent kinase 2,CDK2
DB07165,N-(5-CHLORO-BENZO[B]THIOPHEN-3-YLMETHYL)-2-[6-CHLORO-OXO-3-(2-PYRIDIN-2-YL-ETHYLAMINO)-2H-PYRAZIN-1-YL]-ACETAMIDE,small molecule,experimental,P00734,Prothrombin,F2
DB07167,5-CYANO-FURAN-2-CARBOXYLIC ACID [5-HYDROXYMETHYL-2-(4-METHYL-PIPERIDIN-1-YL)-PHENYL]-AMIDE,small molecule,experimental,P07333,Macrophage colony-stimulating factor 1 receptor,CSF1R
DB07168,[4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]-6-(methylamino)pyrimidin-2-yl}amino)phenyl]acetonitrile,small molecule,experimental,Q13554,Calcium/calmodulin-dependent protein kinase type II subunit beta,CAMK2B
DB07171,"5-(2-hydroxyethyl)nonane-1,9-diol",small molecule,experimental,P42892,Endothelin-converting enzyme 1,ECE1
DB07172,"(5R,6E,8Z,11Z,14Z,17Z)-5-hydroxyicosa-6,8,11,14,17-pentaenoic acid",small molecule,experimental,P37231,Peroxisome proliferator-activated receptor gamma,PPARG
DB07173,"7-(5-DEOXY-BETA-D-RIBOFURANOSYL)-5-IODO-7H-PYRROLO[2,3-D]PYRIMIDIN-4-AMINE",small molecule,experimental,P55263,Adenosine kinase,ADK
DB07174,"6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-4-(3-METHOXYPROPYL)-2,2-DIMETHYL-2H-1,4-BENZOXAZIN-3(4H)-ONE",small molecule,experimental,P00797,Renin,REN
DB07175,N-{2-methyl-5-[(6-phenylpyrimidin-4-yl)amino]phenyl}methanesulfonamide,small molecule,experimental,P56817,Beta-secretase 1,BACE1
DB07177,"(5E,13E)-11-HYDROXY-9,15-DIOXOPROSTA-5,13-DIEN-1-OIC ACID",small molecule,experimental,Q14914,Prostaglandin reductase 1,PTGR1
DB07177,"(5E,13E)-11-HYDROXY-9,15-DIOXOPROSTA-5,13-DIEN-1-OIC ACID",small molecule,experimental,Q8N8N7,Prostaglandin reductase 2,PTGR2
DB07179,"3-((3-bromo-5-o-tolylpyrazolo[1,5-a]pyrimidin-7-ylamino)methyl)pyridine 1-oxide",small molecule,experimental,P24941,Cyclin-dependent kinase 2,CDK2
DB07180,"5-[(Z)-(5-Chloro-2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]-N,2,4-trimethyl-1H-pyrrole-3-carboxamide",small molecule,experimental,P51955,Serine/threonine-protein kinase Nek2,NEK2
DB07181,"4'-[(1R)-1-amino-2-(2,5-difluorophenyl)ethyl]biphenyl-3-carboxamide",small molecule,experimental,P27487,Dipeptidyl peptidase 4,DPP4
DB07182,(2S)-2-(3-Carbamimidamidophenyl)-3-[hydroxy(3-phenylpropyl)phosphoryl]propanoic acid,small molecule,experimental,P15086,Carboxypeptidase B,CPB1
DB07183,N-(4-phenoxyphenyl)-2-[(pyridin-4-ylmethyl)amino]nicotinamide,small molecule,experimental,P35968,Vascular endothelial growth factor receptor 2,KDR
DB07186,"4-(4-METHYLPIPERAZIN-1-YL)-N-[5-(2-THIENYLACETYL)-1,5-DIHYDROPYRROLO[3,4-C]PYRAZOL-3-YL]BENZAMIDE",small molecule,experimental,O14965,Aurora kinase A,AURKA
DB07186,"4-(4-METHYLPIPERAZIN-1-YL)-N-[5-(2-THIENYLACETYL)-1,5-DIHYDROPYRROLO[3,4-C]PYRAZOL-3-YL]BENZAMIDE",small molecule,experimental,P53350,Serine/threonine-protein kinase PLK1,PLK1
DB07187,CP-744809,small molecule,experimental,P15121,Aldose reductase,AKR1B1
DB07189,"(1S,3R,6S)-4-oxo-6-{4-[(2-phenylquinolin-4-yl)methoxy]phenyl}-5-azaspiro[2.4]heptane-1-carboxylic acid",small molecule,experimental,P78536,Disintegrin and metalloproteinase domain-containing protein 17,ADAM17
DB07190,3-cyclohexyl-D-alanyl-N-(3-chlorobenzyl)-L-prolinamide,small molecule,experimental,P00734,Prothrombin,F2
DB07193,"(2R,3R)-7-(methylsulfonyl)-3-(2,4,5-trifluorophenyl)-1,2,3,4-tetrahydropyrido[1,2-a]benzimidazol-2-amine",small molecule,experimental,P27487,Dipeptidyl peptidase 4,DPP4
DB07194,"2-{2-[(3,5-dimethylphenyl)amino]pyrimidin-4-yl}-N-[(1S)-2-hydroxy-1-methylethyl]-4-methyl-1,3-thiazole-5-carboxamide",small molecule,experimental,P43405,Tyrosine-protein kinase SYK,SYK
DB07195,"4-[(1S,2S,5S)-5-(HYDROXYMETHYL)-6,8,9-TRIMETHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL",small molecule,experimental,P03372,Estrogen receptor alpha,ESR1
DB07195,"4-[(1S,2S,5S)-5-(HYDROXYMETHYL)-6,8,9-TRIMETHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL",small molecule,experimental,Q15596,Nuclear receptor coactivator 2,NCOA2
DB07196,N-methyl-1-(2-thiophen-2-ylphenyl)methanamine,small molecule,experimental,P09960,Leukotriene A-4 hydrolase,LTA4H
DB07197,4-BROMO-3-(CARBOXYMETHOXY)-5-(4-HYDROXYPHENYL)THIOPHENE-2-CARBOXYLIC ACID,small molecule,experimental,P18031,Tyrosine-protein phosphatase non-receptor type 1,PTPN1
DB07198,5-HYDROXY-2-(4-HYDROXYPHENYL)-1-BENZOFURAN-7-CARBONITRILE,small molecule,experimental,Q92731,Estrogen receptor beta,ESR2
DB07198,5-HYDROXY-2-(4-HYDROXYPHENYL)-1-BENZOFURAN-7-CARBONITRILE,small molecule,experimental,Q15788,Nuclear receptor coactivator 1,NCOA1
DB07202,6-CHLORO-3-(3-METHYLISOXAZOL-5-YL)-4-PHENYLQUINOLIN-2(1H)-ONE,small molecule,experimental,P07333,Macrophage colony-stimulating factor 1 receptor,CSF1R
DB07203,6-CYCLOHEXYLMETHOXY-2-(3'-CHLOROANILINO) PURINE,small molecule,experimental,P20248,Cyclin-A2,CCNA2
DB07203,6-CYCLOHEXYLMETHOXY-2-(3'-CHLOROANILINO) PURINE,small molecule,experimental,P24941,Cyclin-dependent kinase 2,CDK2
DB07204,"(1S)-1-(1H-INDOL-3-YLMETHYL)-2-(2-PYRIDIN-4-YL-[1,7]NAPHTYRIDIN-5-YLOXY)-EHYLAMINE",small molecule,experimental,P61925,cAMP-dependent protein kinase inhibitor alpha,PKIA
DB07204,"(1S)-1-(1H-INDOL-3-YLMETHYL)-2-(2-PYRIDIN-4-YL-[1,7]NAPHTYRIDIN-5-YLOXY)-EHYLAMINE",small molecule,experimental,P17612,cAMP-dependent protein kinase catalytic subunit alpha,PRKACA
DB07205,N6-ISOPENTENYL-ADENOSINE-5'-MONOPHOSPHATE,small molecule,experimental,P54577,"Tyrosine--tRNA ligase, cytoplasmic",YARS
DB07206,6-[2-(1H-INDOL-6-YL)ETHYL]PYRIDIN-2-AMINE,small molecule,experimental,P56817,Beta-secretase 1,BACE1
DB07207,2-(4-HYDROXY-5-PHENYL-1H-PYRAZOL-3-YL)-1H-BENZOIMIDAZOLE-5-CARBOXAMIDINE,small molecule,experimental,P08709,Coagulation factor VII,F7
DB07207,2-(4-HYDROXY-5-PHENYL-1H-PYRAZOL-3-YL)-1H-BENZOIMIDAZOLE-5-CARBOXAMIDINE,small molecule,experimental,P13726,Tissue factor,F3
DB07208,"(8E,10S,12Z)-10-hydroxy-6-oxooctadeca-8,12-dienoic acid",small molecule,experimental,P37231,Peroxisome proliferator-activated receptor gamma,PPARG
DB07209,"(8R,9Z,12Z)-8-hydroxy-6-oxooctadeca-9,12-dienoic acid",small molecule,experimental,P37231,Peroxisome proliferator-activated receptor gamma,PPARG
DB07210,"3-bromo-5-phenyl-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",small molecule,experimental,P24941,Cyclin-dependent kinase 2,CDK2
DB07211,(2R)-2-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}PROPENE-1-SULFONAMIDE,small molecule,experimental,P00734,Prothrombin,F2
DB07211,(2R)-2-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}PROPENE-1-SULFONAMIDE,small molecule,experimental,P00742,Coagulation factor X,F10
DB07212,N-(7-CARBAMIMIDOYL-NAPHTHALEN-1-YL)-3-HYDROXY-2-METHYL-BENZAMIDE,small molecule,experimental,P03951,Coagulation factor XI,F11
DB07213,"(5-{3-[5-(PIPERIDIN-1-YLMETHYL)-1H-INDOL-2-YL]-1H-INDAZOL-6-YL}-2H-1,2,3-TRIAZOL-4-YL)METHANOL",small molecule,experimental,O14757,Serine/threonine-protein kinase Chk1,CHEK1
DB07215,GW-590735,small molecule,investigational,Q15788,Nuclear receptor coactivator 1,NCOA1
DB07215,GW-590735,small molecule,investigational,Q07869,Peroxisome proliferator-activated receptor alpha,PPARA
DB07216,"(11S)-8-CHLORO-11-[1-(METHYLSULFONYL)PIPERIDIN-4-YL]-6-PIPERAZIN-1-YL-11H-BENZO[5,6]CYCLOHEPTA[1,2-B]PYRIDINE",small molecule,experimental,P49354,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,FNTA
DB07216,"(11S)-8-CHLORO-11-[1-(METHYLSULFONYL)PIPERIDIN-4-YL]-6-PIPERAZIN-1-YL-11H-BENZO[5,6]CYCLOHEPTA[1,2-B]PYRIDINE",small molecule,experimental,P49356,Protein farnesyltransferase subunit beta,FNTB
DB07217,"N-(3-cyano-4,5,6,7-tetrahydro-1-benzothien-2-yl)-2-fluorobenzamide",small molecule,experimental,P53779,Mitogen-activated protein kinase 10,MAPK10
DB07218,"6-CHLORO-9-HYDROXY-1,3-DIMETHYL-1,9-DIHYDRO-4H-PYRAZOLO[3,4-B]QUINOLIN-4-ONE",small molecule,experimental,Q9UQF2,C-Jun-amino-terminal kinase-interacting protein 1,MAPK8IP1
DB07218,"6-CHLORO-9-HYDROXY-1,3-DIMETHYL-1,9-DIHYDRO-4H-PYRAZOLO[3,4-B]QUINOLIN-4-ONE",small molecule,experimental,P45983,Mitogen-activated protein kinase 8,MAPK8
DB07219,"BENZYL N-({(2S,3S)-3-[(PROPYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINATE",small molecule,experimental,P07858,Cathepsin B,CTSB
DB07220,"N-[5-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-1H-INDAZOL-3-YL]-2-(4-PIPERIDIN-1-YLPHENYL)ACETAMIDE",small molecule,experimental,P24941,Cyclin-dependent kinase 2,CDK2
DB07221,"(2,2-DIPHOSPHONOETHYL)(DODECYL)DIMETHYLPHOSPHONIUM",small molecule,experimental,O95749,Geranylgeranyl pyrophosphate synthase,GGPS1
DB07223,CA-074 methyl ester,small molecule,experimental,P07858,Cathepsin B,CTSB
DB07224,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCYL-L-ALANINE",small molecule,experimental,P07858,Cathepsin B,CTSB
DB07225,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCYL-L-ISOLEUCINE",small molecule,experimental,P07858,Cathepsin B,CTSB
DB07226,"N-[4-(2-CHLOROPHENYL)-1,3-DIOXO-1,2,3,6-TETRAHYDROPYRROLO[3,4-C]CARBAZOL-9-YL]FORMAMIDE",small molecule,experimental,P30291,Wee1-like protein kinase,WEE1
DB07227,L-778123,small molecule,experimental,P49354,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,FNTA
DB07227,L-778123,small molecule,experimental,P49356,Protein farnesyltransferase subunit beta,FNTB
DB07227,L-778123,small molecule,experimental,P53609,Geranylgeranyl transferase type-1 subunit beta,PGGT1B
DB07228,1-(5-CHLORO-2-METHOXYPHENYL)-3-{6-[2-(DIMETHYLAMINO)-1-METHYLETHOXY]PYRAZIN-2-YL}UREA,small molecule,experimental,O14757,Serine/threonine-protein kinase Chk1,CHEK1
DB07229,"3-{5-[AMINO(IMINIO)METHYL]-1H-INDOL-2-YL}-5-METHOXY-1,1'-BIPHENYL-2-OLATE",small molecule,experimental,P07477,Trypsin-1,PRSS1
DB07230,3-BROMO-6-HYDROXY-2-(4-HYDROXYPHENYL)-1H-INDEN-1-ONE,small molecule,experimental,Q92731,Estrogen receptor beta,ESR2
DB07230,3-BROMO-6-HYDROXY-2-(4-HYDROXYPHENYL)-1H-INDEN-1-ONE,small molecule,experimental,Q15788,Nuclear receptor coactivator 1,NCOA1
DB07231,"N-({(2S,3S)-3-[(BENZYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINE",small molecule,experimental,P07858,Cathepsin B,CTSB
DB07232,Veliparib,small molecule,investigational,P09874,Poly [ADP-ribose] polymerase 1,PARP1
DB07232,Veliparib,small molecule,investigational,Q9UGN5,Poly [ADP-ribose] polymerase 2,PARP2
DB07233,N-{[4-(but-2-yn-1-yloxy)phenyl]sulfonyl}-5-methyl-D-tryptophan,small molecule,experimental,P78536,Disintegrin and metalloproteinase domain-containing protein 17,ADAM17
DB07234,"3-{[(1R)-1-phenylethyl]amino}-4-(pyridin-4-ylamino)cyclobut-3-ene-1,2-dione",small molecule,experimental,P49137,MAP kinase-activated protein kinase 2,MAPKAPK2
DB07235,"N-[(1S)-2-AMINO-1-(2,4-DICHLOROBENZYL)ETHYL]-5-[2-(METHYLAMINO)PYRIMIDIN-4-YL]THIOPHENE-2-CARBOXAMIDE",small molecule,experimental,P17612,cAMP-dependent protein kinase catalytic subunit alpha,PRKACA
DB07236,3-(6-HYDROXY-NAPHTHALEN-2-YL)-BENZO[D]ISOOXAZOL-6-OL,small molecule,experimental,Q92731,Estrogen receptor beta,ESR2
DB07236,3-(6-HYDROXY-NAPHTHALEN-2-YL)-BENZO[D]ISOOXAZOL-6-OL,small molecule,experimental,Q15788,Nuclear receptor coactivator 1,NCOA1
DB07237,{4-[(2R)-pyrrolidin-2-ylmethoxy]phenyl}(4-thiophen-3-ylphenyl)methanone,small molecule,experimental,P09960,Leukotriene A-4 hydrolase,LTA4H
DB07239,7-(aminomethyl)-6-(2-chlorophenyl)-1-methyl-1H-benzimidazole-5-carbonitrile,small molecule,experimental,P27487,Dipeptidyl peptidase 4,DPP4
DB07242,"(4R)-7,8-dichloro-1',9-dimethyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile",small molecule,experimental,O43293,Death-associated protein kinase 3,DAPK3
DB07242,"(4R)-7,8-dichloro-1',9-dimethyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile",small molecule,experimental,P11309,Serine/threonine-protein kinase pim-1,PIM1
DB07243,"(3-ENDO)-8-METHYL-8-AZABICYCLO[3.2.1]OCT-3-YL 1H-PYRROLO[2,3-B]PYRIDINE-3-CARBOXYLATE",small molecule,experimental,O14757,Serine/threonine-protein kinase Chk1,CHEK1
DB07244,"5-{4-[(3,5-DIFLUOROBENZYL)AMINO]PHENYL}-6-ETHYLPYRIMIDINE-2,4-DIAMINE",small molecule,experimental,P29474,"Nitric oxide synthase, endothelial",NOS3
DB07244,"5-{4-[(3,5-DIFLUOROBENZYL)AMINO]PHENYL}-6-ETHYLPYRIMIDINE-2,4-DIAMINE",small molecule,experimental,P00797,Renin,REN
DB07245,6-[2-(3'-METHOXYBIPHENYL-3-YL)ETHYL]PYRIDIN-2-AMINE,small molecule,experimental,P56817,Beta-secretase 1,BACE1
DB07246,"(2R)-2-AMINO-3,3,3-TRIFLUORO-N-HYDROXY-2-{[(4-PHENOXYPHENYL)SULFONYL]METHYL}PROPANAMIDE",small molecule,experimental,P14780,Matrix metalloproteinase-9,MMP9
DB07247,"[2'-HYDROXY-3'-(1H-PYRROLO[3,2-C]PYRIDIN-2-YL)-BIPHENYL-3-YLMETHYL]-UREA",small molecule,experimental,P08709,Coagulation factor VII,F7
DB07247,"[2'-HYDROXY-3'-(1H-PYRROLO[3,2-C]PYRIDIN-2-YL)-BIPHENYL-3-YLMETHYL]-UREA",small molecule,experimental,P13726,Tissue factor,F3
DB07248,"7-PYRIDIN-2-YL-N-(3,4,5-TRIMETHOXYPHENYL)-7H-PYRROLO[2,3-D]PYRIMIDIN-2-AMINE",small molecule,experimental,Q05397,Focal adhesion kinase 1,PTK2
DB07249,"N-(5-chloro-1,3-benzodioxol-4-yl)-6-methoxy-7-(3-piperidin-1-ylpropoxy)quinazolin-4-amine",small molecule,experimental,P54760,Ephrin type-B receptor 4,EPHB4
DB07250,"N'-(5-CHLORO-1,3-BENZODIOXOL-4-YL)-N-(3,4,5- TRIMETHOXYPHENYL)PYRIMIDINE-2,4-DIAMINE",small molecule,experimental,P54760,Ephrin type-B receptor 4,EPHB4
DB07251,"N'-(3-CHLORO-4-METHOXY-PHENYL)-N-(3,4,5-TRIMETHOXYPHENYL)-1,3,5-TRIAZINE-2,4-DIAMINE",small molecule,experimental,P54760,Ephrin type-B receptor 4,EPHB4
DB07252,"3-({4-[(5-chloro-1,3-benzodioxol-4-yl)amino]pyrimidin-2-yl}amino)benzenesulfonamide",small molecule,experimental,P54760,Ephrin type-B receptor 4,EPHB4
DB07253,"N'-(5-chloro-1,3-benzodioxol-4-yl)-N-(3-methylsulfonylphenyl)pyrimidine-2,4-diamine",small molecule,experimental,P54760,Ephrin type-B receptor 4,EPHB4
DB07254,"N-[3-[[4-[(5-CHLORO-1,3-BENZODIOXOL-4-YL)AMINO]PYRIMIDIN-2-YL]AMINO]PHENYL]METHANESULFONAMIDE",small molecule,experimental,P54760,Ephrin type-B receptor 4,EPHB4
DB07255,"N'-(5-CHLORO-1,3-BENZODIOXOL-4-YL)-N-(3-MORPHOLIN-4-YLPHENYL)PYRIMIDINE-2,4-DIAMINE",small molecule,experimental,P54760,Ephrin type-B receptor 4,EPHB4
DB07256,"3-({4-[(5-CHLORO-1,3-BENZODIOXOL-4-YL)AMINO]PYRIMIDIN-2-YL}AMINO)BENZAMIDE",small molecule,experimental,P54760,Ephrin type-B receptor 4,EPHB4
DB07257,"4-(2-chlorophenyl)-8-(2-hydroxyethyl)-6-methylpyrrolo[3,4-e]indole-1,3(2H,6H)-dione",small molecule,experimental,P30291,Wee1-like protein kinase,WEE1
DB07258,(R)-pyridin-4-yl[4-(2-pyrrolidin-1-ylethoxy)phenyl]methanol,small molecule,experimental,P09960,Leukotriene A-4 hydrolase,LTA4H
